Name,Start,End,Activity
Deepti,17/Sep/23 03:31 PM,25/Sep/23 01:07 AM,Inspection
Priyanka,26/Jul/23 05:55 PM,12/Jul/23 10:43 AM,Podcast
Priyanka,08/Aug/23 08:19 AM,22/Aug/23 01:07 AM,Fund raising
Priyanka,02/Oct/23 08:19 PM,12/Apr/23 03:31 AM,Reply to Customers
Ravi,13/Jun/23 03:31 PM,07/Aug/23 08:19 AM,Inspection
Sharan,16/Apr/23 01:07 AM,04/Jun/23 01:07 AM,Podcast
Ravi,29/Apr/23 01:07 AM,15/Oct/23 08:19 AM,Updates
Jyoti,10/Oct/23 08:19 PM,31/Aug/23 10:43 PM,Reply to Customers
Sharan,12/Apr/23 03:31 PM,13/Oct/23 01:07 PM,Reporting
Ravi,16/Aug/23 03:31 AM,18/Sep/23 05:55 PM,Remote Inspection
Jyoti,22/Jun/23 10:43 PM,13/Jun/23 01:07 AM,Call
Ravi,06/Aug/23 05:55 AM,29/Jul/23 05:55 AM,Business Development
Jyoti,23/May/23 08:19 PM,05/Aug/23 03:31 PM,Send Email
Deepti,01/Aug/23 10:43 PM,18/Apr/23 03:31 PM,Updates
Priyanka,06/Jun/23 01:07 PM,05/Apr/23 05:55 PM,Remote Inspection
Jyoti,11/Oct/23 10:43 AM,21/Apr/23 08:19 AM,Remote Inspection
Jyoti,27/May/23 01:07 PM,30/Mar/23 08:19 PM,Reply to Customers
Deepti,13/May/23 01:07 PM,22/May/23 05:55 AM,Call
Deepti,07/May/23 08:19 AM,21/Sep/23 08:19 AM,Call
Sharan,30/Sep/23 01:07 AM,11/Oct/23 10:43 AM,Reply to Customers
Ravi,04/Jun/23 08:19 PM,27/Aug/23 10:43 AM,Remote Inspection
Jyoti,21/Jul/23 08:19 AM,24/Apr/23 03:31 PM,Remote Inspection
Sharan,11/Jun/23 01:07 PM,22/Jun/23 10:43 PM,Business Development
Sharan,08/Jun/23 08:19 AM,01/Jun/23 03:31 PM,Send Email
Priyanka,21/Sep/23 10:43 PM,06/Aug/23 01:07 PM,Fund raising
Deepti,30/May/23 05:55 PM,24/May/23 10:43 AM,Reply to Customers
Priyanka,23/Aug/23 08:19 AM,09/Oct/23 03:31 PM,Podcast
Priyanka,09/Jun/23 01:07 AM,08/Jun/23 08:19 AM,Podcast
Sharan,11/Jun/23 05:55 PM,26/Sep/23 03:31 AM,Remote Inspection
Jyoti,12/Jul/23 10:43 PM,02/Jun/23 01:07 AM,Remote Inspection
Deepti,15/Aug/23 03:31 PM,29/Jun/23 08:19 AM,Reporting
Jyoti,10/Sep/23 08:19 AM,27/Jul/23 01:07 AM,Send Email
Sharan,15/Apr/23 03:31 PM,05/Apr/23 01:07 PM,Remote Inspection
Priyanka,14/Oct/23 10:43 AM,16/Jun/23 05:55 AM,Business Development
Ravi,13/May/23 10:43 PM,14/Jun/23 10:43 PM,Podcast
Sharan,18/May/23 03:31 PM,04/Sep/23 10:43 AM,Business Development
Deepti,03/Jun/23 10:43 PM,09/Aug/23 03:31 AM,Podcast
Deepti,28/Apr/23 05:55 AM,16/May/23 10:43 PM,Reply to Customers
Ravi,28/Jul/23 08:19 PM,10/Jul/23 01:07 AM,Send Email
Ravi,05/Sep/23 08:19 AM,29/Aug/23 10:43 PM,Remote Inspection
Sharan,10/Jul/23 03:31 PM,01/Jul/23 08:19 PM,Send Email
Sharan,20/Apr/23 05:55 AM,17/May/23 10:43 AM,Business Development
Ravi,15/Aug/23 03:31 AM,02/Oct/23 10:43 AM,Send Email
Deepti,27/Apr/23 01:07 AM,22/Apr/23 03:31 PM,Podcast
Priyanka,19/Sep/23 08:19 AM,23/Sep/23 03:31 AM,Reply to Customers
Sharan,07/Sep/23 08:19 PM,30/Aug/23 10:43 PM,Remote Inspection
Jyoti,31/Mar/23 10:43 AM,01/Oct/23 05:55 PM,Call
Priyanka,10/Oct/23 08:19 PM,08/Jun/23 05:55 PM,Podcast
Jyoti,24/Aug/23 10:43 AM,11/Oct/23 10:43 AM,Remote Inspection
Deepti,13/Sep/23 05:55 AM,22/Sep/23 03:31 PM,Reporting
Jyoti,12/Jul/23 05:55 PM,29/Jun/23 08:19 AM,Updates
Priyanka,13/Jun/23 10:43 PM,12/Jul/23 01:07 PM,Inspection
Priyanka,05/Aug/23 01:07 PM,26/Jun/23 10:43 AM,Reply to Customers
Sharan,28/Sep/23 03:31 AM,11/Jun/23 03:31 AM,Inspection
Jyoti,11/Sep/23 05:55 AM,29/Apr/23 01:07 AM,Send Email
Priyanka,17/Jul/23 08:19 AM,03/Oct/23 10:43 PM,Remote Inspection
Jyoti,30/Sep/23 05:55 PM,16/Aug/23 01:07 PM,Podcast
Sharan,23/Aug/23 01:07 AM,05/Apr/23 01:07 PM,Fund raising
Jyoti,01/Jul/23 08:19 PM,15/Oct/23 01:07 PM,Fund raising
Sharan,24/Aug/23 05:55 AM,28/Sep/23 10:43 AM,Updates
Ravi,16/May/23 01:07 PM,02/May/23 01:07 PM,Podcast
Deepti,10/Sep/23 10:43 PM,06/Apr/23 05:55 PM,Reply to Customers
Jyoti,03/Sep/23 05:55 AM,06/Sep/23 08:19 AM,Updates
Sharan,09/Sep/23 10:43 AM,30/Apr/23 10:43 PM,Inspection
Deepti,20/Jul/23 10:43 PM,16/Jul/23 10:43 PM,Business Development
Priyanka,05/Jun/23 05:55 AM,25/Jun/23 08:19 PM,Fund raising
Sharan,22/Jun/23 01:07 PM,27/Sep/23 10:43 AM,Fund raising
Jyoti,19/Aug/23 10:43 AM,13/Aug/23 03:31 AM,Remote Inspection
Sharan,03/Apr/23 05:55 AM,14/Oct/23 10:43 PM,Fund raising
Ravi,01/Aug/23 10:43 PM,09/May/23 01:07 AM,Call
Ravi,27/Aug/23 03:31 PM,24/Jun/23 03:31 AM,Business Development
Deepti,07/Aug/23 03:31 AM,01/Apr/23 01:07 AM,Business Development
Sharan,23/Aug/23 10:43 AM,07/Oct/23 01:07 PM,Fund raising
Ravi,05/Aug/23 01:07 AM,16/Apr/23 10:43 AM,Updates
Jyoti,13/Jul/23 10:43 PM,21/Sep/23 05:55 PM,Reporting
Jyoti,03/Sep/23 01:07 AM,30/Aug/23 03:31 AM,Updates
Deepti,29/Jun/23 03:31 AM,10/Aug/23 01:07 AM,Business Development
Ravi,02/Jun/23 05:55 AM,06/Sep/23 03:31 AM,Updates
Jyoti,10/Aug/23 05:55 AM,07/Oct/23 10:43 AM,Send Email
Priyanka,05/Sep/23 05:55 PM,06/Sep/23 01:07 AM,Fund raising
Priyanka,03/May/23 10:43 PM,08/Jul/23 01:07 PM,Send Email
Ravi,31/Mar/23 08:19 AM,08/Apr/23 01:07 PM,Reporting
Deepti,15/Apr/23 08:19 PM,08/Jul/23 01:07 AM,Fund raising
Priyanka,02/Oct/23 10:43 AM,31/May/23 10:43 AM,Updates
Jyoti,26/Sep/23 03:31 PM,19/Sep/23 10:43 AM,Business Development
Jyoti,03/Aug/23 05:55 PM,25/Jul/23 03:31 AM,Call
Ravi,03/Apr/23 01:07 PM,07/May/23 05:55 AM,Reporting
Ravi,16/Aug/23 10:43 PM,22/Sep/23 10:43 AM,Updates
Ravi,08/Aug/23 10:43 AM,06/Jun/23 01:07 AM,Podcast
Sharan,18/Jul/23 03:31 AM,23/Apr/23 08:19 AM,Fund raising
Priyanka,04/May/23 01:07 PM,02/Oct/23 01:07 PM,Send Email
Deepti,20/May/23 01:07 AM,02/Jul/23 05:55 PM,Call
Priyanka,31/Mar/23 08:19 PM,09/Sep/23 03:31 AM,Business Development
Ravi,27/Apr/23 01:07 AM,01/Jul/23 05:55 AM,Podcast
Priyanka,24/Apr/23 05:55 PM,12/Sep/23 10:43 PM,Updates
Sharan,04/Aug/23 10:43 PM,26/Jul/23 05:55 PM,Updates
Priyanka,24/Aug/23 05:55 PM,02/Aug/23 05:55 PM,Call
Deepti,21/May/23 10:43 PM,28/Aug/23 08:19 PM,Call
Priyanka,11/Jun/23 05:55 AM,14/Jun/23 05:55 AM,Send Email
Ravi,24/Jun/23 05:55 AM,29/Jul/23 05:55 AM,Send Email
Jyoti,01/Apr/23 01:07 PM,03/May/23 03:31 PM,Fund raising
Priyanka,29/Jul/23 03:31 PM,17/Jun/23 05:55 AM,Remote Inspection
Jyoti,14/Apr/23 05:55 AM,06/Jun/23 10:43 AM,Fund raising
Ravi,29/Apr/23 10:43 AM,19/Apr/23 10:43 PM,Reply to Customers
Priyanka,22/Jul/23 01:07 AM,10/Apr/23 05:55 PM,Send Email
Jyoti,26/Apr/23 05:55 AM,28/Jun/23 01:07 PM,Business Development
Priyanka,16/Aug/23 10:43 AM,18/Apr/23 05:55 AM,Podcast
Deepti,13/Jun/23 03:31 PM,07/Sep/23 01:07 PM,Inspection
Jyoti,12/May/23 10:43 AM,16/Aug/23 08:19 AM,Remote Inspection
Ravi,23/Jul/23 03:31 AM,12/May/23 03:31 PM,Fund raising
Sharan,19/Aug/23 05:55 AM,01/Sep/23 08:19 AM,Reporting
Jyoti,30/May/23 05:55 AM,21/Aug/23 01:07 AM,Send Email
Priyanka,21/Jun/23 08:19 PM,26/Jul/23 01:07 PM,Call
Sharan,08/Aug/23 10:43 AM,13/Aug/23 03:31 AM,Updates
Jyoti,05/Jul/23 10:43 AM,15/Jun/23 05:55 AM,Fund raising
Sharan,26/Apr/23 10:43 PM,20/Jun/23 05:55 AM,Reporting
Deepti,11/Apr/23 10:43 PM,11/Sep/23 10:43 AM,Remote Inspection
Ravi,14/Oct/23 08:19 PM,31/Mar/23 01:07 AM,Business Development
Ravi,19/Apr/23 05:55 AM,12/Aug/23 03:31 AM,Remote Inspection
Deepti,15/Jul/23 08:19 AM,02/Sep/23 01:07 PM,Updates
Ravi,31/May/23 08:19 PM,27/May/23 05:55 PM,Podcast
Sharan,14/Jun/23 05:55 PM,04/Jun/23 03:31 AM,Updates
Sharan,17/Jul/23 10:43 PM,30/Sep/23 08:19 PM,Updates
Sharan,02/Jul/23 05:55 AM,20/Jun/23 05:55 AM,Inspection
Sharan,23/Sep/23 05:55 PM,16/Jul/23 01:07 PM,Fund raising
Deepti,10/Jul/23 10:43 AM,19/Sep/23 08:19 PM,Podcast
Deepti,11/Jul/23 03:31 PM,24/Apr/23 10:43 PM,Send Email
Deepti,26/Jul/23 01:07 AM,01/Jul/23 03:31 AM,Remote Inspection
Ravi,15/Apr/23 01:07 PM,24/Aug/23 05:55 AM,Reporting
Deepti,26/Sep/23 05:55 AM,28/Apr/23 08:19 AM,Reporting
Priyanka,13/Oct/23 08:19 PM,16/Jun/23 10:43 AM,Podcast
Sharan,13/Apr/23 05:55 PM,28/Jul/23 05:55 AM,Remote Inspection
Deepti,03/Oct/23 01:07 PM,03/Aug/23 08:19 PM,Remote Inspection
Deepti,08/Jul/23 10:43 PM,02/Aug/23 08:19 PM,Updates
Deepti,02/Jul/23 08:19 AM,09/Oct/23 08:19 AM,Send Email
Deepti,30/Sep/23 08:19 AM,04/Jun/23 05:55 PM,Fund raising
Priyanka,23/Jun/23 01:07 AM,20/Sep/23 08:19 AM,Updates
Ravi,21/May/23 03:31 AM,22/Sep/23 05:55 AM,Reporting
Priyanka,03/Aug/23 10:43 PM,28/Sep/23 08:19 AM,Remote Inspection
Ravi,12/Jul/23 01:07 AM,04/Jul/23 08:19 PM,Business Development
Jyoti,29/Jun/23 03:31 AM,11/Apr/23 03:31 AM,Remote Inspection
Jyoti,24/May/23 01:07 AM,21/Jul/23 03:31 PM,Updates
Priyanka,29/Apr/23 08:19 AM,06/May/23 10:43 AM,Remote Inspection
Sharan,17/Aug/23 08:19 AM,02/Jun/23 05:55 AM,Business Development
Sharan,30/Apr/23 05:55 PM,10/Sep/23 01:07 PM,Reporting
Sharan,31/Jul/23 01:07 AM,14/Jun/23 08:19 AM,Podcast
Priyanka,23/May/23 10:43 PM,10/Oct/23 05:55 AM,Send Email
Jyoti,24/Jul/23 08:19 AM,27/Jun/23 01:07 AM,Business Development
Jyoti,05/Aug/23 05:55 PM,15/Apr/23 08:19 PM,Updates
Priyanka,25/Jul/23 01:07 PM,03/Jun/23 10:43 PM,Call
Sharan,20/Aug/23 01:07 PM,31/Jul/23 08:19 PM,Updates
Sharan,24/Aug/23 05:55 PM,11/Jul/23 08:19 PM,Podcast
Ravi,30/Jun/23 03:31 PM,22/Jun/23 03:31 PM,Reporting
Ravi,30/Mar/23 10:43 AM,14/Apr/23 01:07 PM,Reporting
Ravi,21/Jun/23 05:55 PM,06/Jun/23 03:31 PM,Podcast
Sharan,09/Jul/23 08:19 PM,21/Aug/23 08:19 PM,Reporting
Deepti,16/Apr/23 10:43 PM,31/Jul/23 10:43 AM,Fund raising
Deepti,16/May/23 08:19 AM,10/Jun/23 08:19 PM,Call
Jyoti,27/Jul/23 03:31 PM,28/Sep/23 01:07 PM,Reporting
Sharan,25/Sep/23 05:55 AM,24/Sep/23 08:19 PM,Remote Inspection
Sharan,26/Jul/23 05:55 PM,30/Apr/23 05:55 PM,Reporting
Priyanka,03/Apr/23 01:07 PM,02/Jun/23 01:07 AM,Reporting
Priyanka,07/Jul/23 01:07 PM,14/Aug/23 05:55 AM,Podcast
Sharan,07/May/23 05:55 AM,27/Jun/23 03:31 PM,Podcast
Ravi,14/Aug/23 03:31 PM,23/Apr/23 05:55 AM,Inspection
Jyoti,14/Jul/23 10:43 AM,20/May/23 03:31 PM,Remote Inspection
Deepti,04/Oct/23 01:07 AM,14/May/23 03:31 PM,Fund raising
Ravi,01/Sep/23 01:07 PM,05/Oct/23 08:19 PM,Reply to Customers
Priyanka,23/Apr/23 01:07 AM,11/Jul/23 05:55 PM,Reporting
Sharan,17/Aug/23 01:07 AM,24/Aug/23 05:55 PM,Podcast
Deepti,12/Aug/23 10:43 PM,27/May/23 08:19 PM,Reply to Customers
Priyanka,16/Apr/23 10:43 PM,29/Jun/23 05:55 PM,Remote Inspection
Priyanka,29/Apr/23 03:31 AM,28/Jul/23 08:19 PM,Inspection
Sharan,01/May/23 05:55 AM,10/Jul/23 10:43 PM,Podcast
Deepti,06/Oct/23 03:31 PM,29/Apr/23 01:07 PM,Inspection
Deepti,21/Jun/23 01:07 PM,23/Aug/23 10:43 AM,Inspection
Ravi,10/Sep/23 10:43 PM,31/May/23 10:43 PM,Inspection
Jyoti,06/Apr/23 08:19 PM,16/Jul/23 08:19 AM,Podcast
Ravi,24/Jul/23 08:19 AM,22/Aug/23 01:07 AM,Inspection
Ravi,09/Jun/23 05:55 PM,20/Jul/23 08:19 PM,Reporting
Priyanka,16/Sep/23 03:31 PM,14/Apr/23 01:07 AM,Reply to Customers
Sharan,16/Apr/23 10:43 AM,28/Apr/23 10:43 PM,Send Email
Deepti,30/Sep/23 08:19 PM,22/Jun/23 10:43 PM,Inspection
Ravi,16/May/23 05:55 PM,16/Sep/23 05:55 AM,Updates
Deepti,21/Jul/23 03:31 PM,13/Aug/23 08:19 AM,Inspection
Priyanka,01/Jun/23 10:43 AM,04/May/23 03:31 AM,Reply to Customers
Jyoti,17/Apr/23 05:55 PM,02/May/23 03:31 PM,Reporting
Ravi,07/Aug/23 10:43 AM,01/Apr/23 08:19 PM,Reporting
Priyanka,03/Jun/23 08:19 PM,15/Apr/23 08:19 AM,Inspection
Deepti,11/Apr/23 10:43 AM,15/May/23 05:55 AM,Podcast
Jyoti,11/Apr/23 08:19 AM,30/Jun/23 03:31 AM,Updates
Ravi,24/Aug/23 03:31 AM,09/Sep/23 01:07 AM,Reporting
Jyoti,01/May/23 03:31 PM,07/Jul/23 08:19 PM,Call
Deepti,26/Apr/23 05:55 PM,13/Sep/23 01:07 PM,Business Development
Ravi,12/Oct/23 10:43 PM,12/May/23 01:07 PM,Updates
Deepti,05/Jun/23 01:07 AM,02/May/23 05:55 PM,Inspection
Jyoti,04/Oct/23 03:31 PM,30/Sep/23 05:55 PM,Reporting
Sharan,14/Jun/23 10:43 AM,07/Sep/23 03:31 PM,Business Development
Deepti,01/May/23 08:19 PM,31/Jul/23 01:07 PM,Call
Jyoti,02/Jun/23 05:55 PM,06/May/23 03:31 PM,Updates
Deepti,04/Oct/23 10:43 AM,21/Jul/23 05:55 PM,Inspection
Ravi,09/Aug/23 03:31 AM,14/Jun/23 08:19 PM,Business Development
Priyanka,14/Oct/23 03:31 PM,13/Jul/23 03:31 PM,Updates
Ravi,02/Sep/23 05:55 PM,21/Apr/23 01:07 PM,Reply to Customers
Priyanka,02/Oct/23 08:19 AM,26/Aug/23 03:31 AM,Reply to Customers
Ravi,21/Aug/23 05:55 AM,10/Oct/23 01:07 AM,Updates
Sharan,15/Aug/23 03:31 PM,09/May/23 01:07 AM,Call
Sharan,25/May/23 03:31 PM,02/Oct/23 03:31 PM,Reply to Customers
Ravi,07/Apr/23 10:43 PM,27/Apr/23 01:07 PM,Business Development
Jyoti,20/Sep/23 08:19 AM,28/Sep/23 10:43 PM,Inspection
Ravi,28/Sep/23 05:55 AM,16/Jul/23 10:43 AM,Call
Ravi,15/Oct/23 10:43 AM,28/Jun/23 01:07 PM,Reporting
Ravi,14/Aug/23 05:55 AM,30/Mar/23 08:19 AM,Inspection
Deepti,01/Oct/23 05:55 PM,14/Sep/23 05:55 PM,Business Development
Jyoti,15/Jul/23 08:19 PM,12/Apr/23 05:55 PM,Reply to Customers
Jyoti,30/Mar/23 03:31 PM,27/Jun/23 10:43 PM,Reply to Customers
Sharan,06/Sep/23 01:07 PM,25/Jul/23 01:07 AM,Inspection
Ravi,04/Apr/23 08:19 PM,24/Jul/23 03:31 AM,Podcast
Jyoti,30/Mar/23 05:55 PM,08/Apr/23 08:19 PM,Podcast
Ravi,02/Oct/23 05:55 PM,06/Sep/23 05:55 PM,Send Email
Jyoti,02/Oct/23 08:19 PM,10/Oct/23 05:55 PM,Send Email
Jyoti,03/May/23 03:31 AM,02/Jul/23 03:31 AM,Business Development
Jyoti,13/Sep/23 05:55 AM,19/Sep/23 05:55 AM,Business Development
Priyanka,12/Apr/23 03:31 PM,04/Apr/23 08:19 AM,Updates
Sharan,25/Apr/23 05:55 PM,31/Mar/23 08:19 PM,Inspection
Sharan,18/Sep/23 03:31 PM,12/Apr/23 03:31 AM,Reporting
Ravi,09/Oct/23 08:19 PM,21/Jul/23 01:07 PM,Reporting
Ravi,18/Aug/23 10:43 AM,18/Sep/23 08:19 PM,Remote Inspection
Ravi,18/Jun/23 08:19 AM,07/Jun/23 03:31 PM,Updates
Sharan,02/Oct/23 10:43 AM,25/Jun/23 01:07 PM,Remote Inspection
Priyanka,24/May/23 05:55 PM,31/Mar/23 08:19 PM,Updates
Deepti,09/Jun/23 01:07 AM,24/Jun/23 03:31 PM,Business Development
Sharan,19/Jun/23 01:07 PM,20/Apr/23 08:19 AM,Call
Jyoti,06/Jul/23 01:07 AM,24/Sep/23 03:31 AM,Business Development
Sharan,21/Apr/23 05:55 PM,23/Jul/23 03:31 PM,Business Development
Priyanka,31/Aug/23 03:31 PM,03/Jul/23 03:31 PM,Call
Priyanka,08/Apr/23 05:55 PM,22/May/23 01:07 PM,Call
Deepti,31/Aug/23 05:55 PM,20/Jul/23 08:19 PM,Remote Inspection
Sharan,22/Jul/23 03:31 PM,09/Aug/23 08:19 AM,Business Development
Ravi,20/Jul/23 03:31 PM,28/Jun/23 05:55 AM,Inspection
Priyanka,03/Sep/23 10:43 PM,12/Aug/23 01:07 AM,Call
Jyoti,21/Apr/23 08:19 AM,04/May/23 10:43 AM,Inspection
Priyanka,14/Apr/23 08:19 PM,11/May/23 03:31 PM,Podcast
Sharan,13/Oct/23 03:31 AM,29/Jul/23 08:19 PM,Send Email
Ravi,14/Aug/23 01:07 AM,03/Sep/23 03:31 PM,Business Development
Priyanka,30/May/23 08:19 AM,24/May/23 03:31 PM,Fund raising
Sharan,07/May/23 01:07 PM,12/Aug/23 05:55 AM,Fund raising
Sharan,19/Jun/23 03:31 PM,24/Jul/23 01:07 AM,Business Development
Jyoti,19/Apr/23 08:19 PM,26/May/23 10:43 PM,Updates
Sharan,24/May/23 01:07 AM,03/Jul/23 03:31 AM,Reporting
Ravi,08/Apr/23 03:31 PM,29/Jun/23 03:31 AM,Reply to Customers
Jyoti,16/Jun/23 03:31 PM,05/Jul/23 05:55 AM,Updates
Sharan,01/Aug/23 10:43 PM,22/Jul/23 03:31 PM,Inspection
Ravi,16/Apr/23 01:07 AM,14/Jun/23 03:31 PM,Send Email
Deepti,26/Jul/23 08:19 AM,17/Jun/23 03:31 PM,Inspection
Priyanka,02/May/23 05:55 AM,19/Sep/23 05:55 AM,Business Development
Priyanka,27/Sep/23 05:55 AM,02/Aug/23 10:43 AM,Fund raising
Deepti,27/Aug/23 03:31 PM,04/Apr/23 05:55 AM,Call
Jyoti,11/Jun/23 08:19 AM,25/Jun/23 01:07 PM,Podcast
Priyanka,15/Jun/23 03:31 PM,19/Aug/23 08:19 AM,Updates
Jyoti,02/Jul/23 08:19 AM,21/Aug/23 05:55 PM,Updates
Deepti,07/May/23 08:19 AM,28/May/23 08:19 PM,Reply to Customers
Deepti,11/May/23 03:31 AM,19/Sep/23 10:43 PM,Podcast
Sharan,06/Sep/23 05:55 PM,10/Jun/23 08:19 PM,Remote Inspection
Jyoti,24/Aug/23 03:31 PM,01/Oct/23 03:31 AM,Call
Jyoti,17/Aug/23 10:43 PM,20/Sep/23 10:43 PM,Send Email
Ravi,14/Oct/23 10:43 AM,06/Sep/23 10:43 PM,Podcast
Sharan,18/Aug/23 10:43 AM,26/Jun/23 01:07 PM,Fund raising
Priyanka,21/Jul/23 08:19 PM,25/Jun/23 10:43 PM,Inspection
Sharan,29/Jun/23 05:55 AM,19/Jun/23 10:43 PM,Send Email
Ravi,28/Sep/23 05:55 AM,17/Jun/23 08:19 AM,Send Email
Sharan,26/Jun/23 08:19 AM,25/Apr/23 10:43 PM,Inspection
Priyanka,22/Jul/23 10:43 PM,14/Oct/23 03:31 PM,Send Email
Jyoti,19/Sep/23 10:43 PM,18/Aug/23 08:19 AM,Podcast
Jyoti,30/Mar/23 10:43 AM,30/Apr/23 10:43 PM,Updates
Deepti,04/Aug/23 01:07 AM,11/Jul/23 01:07 PM,Inspection
Deepti,12/Jul/23 03:31 PM,20/Sep/23 05:55 AM,Reporting
Deepti,26/Jul/23 03:31 AM,30/Jun/23 05:55 AM,Updates
Ravi,07/Jun/23 03:31 AM,13/Jul/23 01:07 PM,Remote Inspection
Jyoti,23/Apr/23 08:19 PM,30/Aug/23 08:19 PM,Fund raising
Deepti,21/Jul/23 08:19 PM,29/Aug/23 08:19 AM,Call
Priyanka,13/Aug/23 03:31 PM,02/Apr/23 01:07 PM,Remote Inspection
Ravi,24/Apr/23 10:43 PM,18/Sep/23 08:19 PM,Inspection
Deepti,04/Apr/23 01:07 PM,05/Jun/23 01:07 AM,Reporting
Jyoti,16/Aug/23 08:19 AM,12/Jul/23 03:31 AM,Podcast
Sharan,07/Sep/23 03:31 PM,21/May/23 10:43 PM,Send Email
Deepti,02/Oct/23 10:43 PM,05/Jul/23 08:19 PM,Inspection
Ravi,04/Oct/23 05:55 PM,02/May/23 10:43 PM,Reporting
Sharan,08/Jul/23 08:19 PM,22/Aug/23 03:31 AM,Reporting
Deepti,29/Jun/23 01:07 PM,05/Oct/23 03:31 PM,Fund raising
Priyanka,21/Jul/23 08:19 PM,12/May/23 03:31 AM,Reporting
Priyanka,31/Mar/23 08:19 PM,29/May/23 01:07 PM,Reporting
Jyoti,14/Jun/23 03:31 PM,19/Jun/23 01:07 AM,Inspection
Jyoti,09/Jun/23 01:07 AM,05/Oct/23 05:55 PM,Remote Inspection
Sharan,09/Jun/23 10:43 AM,16/Aug/23 05:55 AM,Call
Sharan,15/Jun/23 08:19 AM,21/Jul/23 05:55 PM,Call
Jyoti,07/Sep/23 08:19 PM,29/May/23 01:07 AM,Send Email
Deepti,07/Apr/23 10:43 AM,04/Aug/23 01:07 AM,Updates
Sharan,06/Jul/23 01:07 AM,06/Sep/23 01:07 AM,Send Email
Deepti,01/Sep/23 10:43 PM,14/Oct/23 03:31 PM,Call
Jyoti,27/Jul/23 08:19 AM,14/Aug/23 05:55 AM,Fund raising
Deepti,28/Aug/23 08:19 PM,12/May/23 05:55 PM,Remote Inspection
Jyoti,19/Apr/23 01:07 PM,25/Sep/23 01:07 PM,Reporting
Priyanka,22/Sep/23 10:43 PM,29/Jun/23 10:43 AM,Reply to Customers
Ravi,28/Aug/23 08:19 PM,13/Jul/23 01:07 PM,Podcast
Sharan,30/Aug/23 08:19 PM,05/Apr/23 01:07 PM,Updates
Deepti,18/Sep/23 01:07 PM,06/Oct/23 08:19 AM,Fund raising
Sharan,12/Oct/23 01:07 AM,11/Aug/23 01:07 PM,Podcast
Deepti,07/Oct/23 08:19 PM,10/Oct/23 10:43 PM,Business Development
Sharan,17/Aug/23 05:55 PM,17/Jun/23 03:31 AM,Remote Inspection
Sharan,02/Apr/23 08:19 PM,19/Apr/23 03:31 PM,Reporting
Deepti,11/Aug/23 03:31 PM,06/Jul/23 05:55 PM,Send Email
Deepti,26/Jun/23 05:55 PM,13/Sep/23 10:43 PM,Updates
Deepti,06/Oct/23 10:43 AM,31/Jul/23 08:19 PM,Podcast
Jyoti,23/Sep/23 01:07 AM,18/Apr/23 08:19 PM,Reporting
Ravi,07/Oct/23 01:07 AM,28/Apr/23 05:55 AM,Send Email
Priyanka,08/Oct/23 05:55 AM,25/Jul/23 05:55 PM,Reply to Customers
Deepti,27/May/23 08:19 AM,18/Apr/23 08:19 PM,Reply to Customers
Deepti,24/Jun/23 03:31 AM,07/Jul/23 03:31 AM,Business Development
Sharan,28/Aug/23 03:31 AM,07/May/23 08:19 AM,Reporting
Priyanka,25/May/23 03:31 AM,07/Jul/23 08:19 AM,Reply to Customers
Deepti,29/Aug/23 01:07 PM,25/Sep/23 08:19 AM,Reply to Customers
Jyoti,07/Apr/23 03:31 PM,08/Jun/23 10:43 AM,Inspection
Ravi,22/Apr/23 03:31 PM,06/Jul/23 05:55 AM,Fund raising
Deepti,16/Jun/23 05:55 PM,21/Jul/23 08:19 AM,Remote Inspection
Jyoti,30/Jun/23 10:43 AM,18/Apr/23 03:31 AM,Podcast
Sharan,22/Jul/23 08:19 AM,14/May/23 08:19 PM,Business Development
Ravi,22/Jul/23 03:31 AM,04/Oct/23 08:19 AM,Send Email
Priyanka,21/Aug/23 01:07 AM,11/Apr/23 03:31 AM,Call
Jyoti,06/Jul/23 03:31 PM,15/Apr/23 05:55 AM,Send Email
Priyanka,20/Jun/23 05:55 AM,25/Sep/23 03:31 AM,Call
Priyanka,25/May/23 01:07 AM,25/Apr/23 03:31 PM,Send Email
Sharan,11/May/23 08:19 AM,02/Jul/23 10:43 PM,Reply to Customers
Deepti,17/Jul/23 01:07 PM,12/Oct/23 10:43 AM,Fund raising
Ravi,25/Apr/23 03:31 PM,24/Apr/23 10:43 PM,Reporting
Sharan,21/Jun/23 03:31 AM,03/Apr/23 05:55 PM,Business Development
Ravi,08/Jun/23 01:07 AM,24/May/23 08:19 PM,Inspection
Priyanka,21/Jul/23 08:19 PM,09/Jun/23 05:55 AM,Call
Ravi,17/Aug/23 08:19 PM,18/Sep/23 10:43 AM,Reporting
Deepti,23/May/23 05:55 PM,24/Apr/23 08:19 PM,Inspection
Priyanka,16/Jul/23 10:43 PM,10/Jun/23 08:19 AM,Send Email
Jyoti,13/Apr/23 10:43 PM,22/Jul/23 05:55 AM,Reporting
Jyoti,06/Aug/23 01:07 AM,26/Sep/23 05:55 AM,Podcast
Sharan,01/Oct/23 08:19 PM,25/Jul/23 08:19 PM,Send Email
Priyanka,29/Jul/23 08:19 PM,06/Jul/23 10:43 PM,Remote Inspection
Deepti,31/May/23 08:19 PM,11/Sep/23 08:19 AM,Reply to Customers
Priyanka,05/May/23 10:43 AM,21/May/23 10:43 AM,Podcast
